TBXAS1	thromboxane A synthase 1	CYP5	CYP5A1	THAS	TXS	TXAS	TS	cytochrome P450, family 5, subfamily A, polypeptide 1								
TCIRG1	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3	TIRC7	OC-116	OC116	ATP6N1C	Atp6i	a3	ATP6V0A3	T-cell immune response cDNA 7							
TDO2	tryptophan 2,3-dioxygenase	TDO	TPH2													
TECR	trans-2,3-enoyl-CoA reductase	SC2	GPSN2	TER	MRT14	very-long-chain enoyl-CoA reductase										
TECRL	trans-2,3-enoyl-CoA reductase like	GPSN2L	SRD5A2L2	DKFZp313D0829	DKFZp313B2333	TERL	glycoprotein, synaptic 2-like									
TH	tyrosine hydroxylase	DYT5b	tyrosine 3-monooxygenase													
THNSL1	threonine synthase like 1	FLJ22002	TSH1													
THTPA	thiamine triphosphatase	THTPASE														
TK1	thymidine kinase 1	cytosolic thymidine kinase														
TK2	thymidine kinase 2	SCA31	mitochondrial thymidine kinase													
TKFC	triokinase and FMN cyclase	DAK	DKFZP586B1621	NET45	FAD-AMP lyase (cyclizing)											
TKT	transketolase	Wernicke-Korsakoff syndrome														
TKTL1	transketolase like 1	TKR	TKT2													
TKTL2	transketolase like 2	FLJ32975	DKFZP434L1717	similar to transketolase												
TM7SF2	transmembrane 7 superfamily member 2	ANG1	DHCR14A	NET47	delta(14)-sterol reductase											
TMEM14C	transmembrane protein 14C	C6orf53	HSPC194	bA421M1.6	NET26											
TMEM91	transmembrane protein 91	FLJ27310	IFITMD6	DSPC3	interferon induced transmembrane protein domain containing 6	dispanin subfamily C member 3										
TMEM138	transmembrane protein 138	HSPC196	JBTS16													
TMLHE	trimethyllysine hydroxylase, epsilon	TMLH	FLJ10727	BBOX2	XAP130	butyrobetaine (gamma), 2-oxoglutarate dioxygenase (gamma-butyrobetaine hydroxylase) 2										
TNNI3K	TNNI3 interacting kinase	CARK														
TNS2	tensin 2	TENC1	KIAA1075	C1-TEN												
TPH1	tryptophan hydroxylase 1	TPRH	TPH	tryptophan 5-monooxygenase												
TPH2	tryptophan hydroxylase 2	NTPH	FLJ37295	tryptophan 5-monooxygenase												
TPI1	triosephosphate isomerase 1															
TPI1P2	triosephosphate isomerase 1 pseudogene 2															
TPK1	thiamin pyrophosphokinase 1	HTPK1	PP20	placental protein 20	thiamine pyrophosphokinase 1	thiamine kinase	thiamine diphosphokinase									
TPO	thyroid peroxidase	TPX														
TPP1	tripeptidyl peptidase 1	CLN2	SCAR7	LPIC	TPP-1	TPP I	lysosomal pepstatin-insensitive carboxypeptidase									
TPSAB1	tryptase alpha/beta 1	TPSB1	TPS1	TPS2	tryptase alpha II	tryptase beta I	tryptase-I	tryptase-II	tryptase-III							
TPSB2	tryptase beta 2	tryptase beta II	tryptase beta III													
TPSD1	tryptase delta 1	mMCP-7-like II	mMCP-7-like I	MMCP-7-LIKE-2												
TPTE2	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2	TPIP														
TREH	trehalase	TRE	TREA	MGC129621	alpha,alpha-trehalase	alpha,alpha-trehalose glucohydrolase										
TST	thiosulfate sulfurtransferase	RDS	rhodanese													
TUSC3	tumor suppressor candidate 3	MRT22	MGC13453	N33	OST3A	MRT7	MagT2	SLC58A2	oligosaccharyltransferase 3 homolog A (S. cerevisiae)	Magnesium uptake/transporter TUSC3						
TXNRD1	thioredoxin reductase 1	TXNR	GRIM-12	Trxr1	selenoprotein TXNRD1											
TXNRD2	thioredoxin reductase 2	TR	TRXR2	TR3	SELZ	thioredoxin reductase beta	selenoprotein Z									
TYMP	thymidine phosphorylase	MNGIE	ECGF1	gliostatin												
TYMS	thymidylate synthetase	TS	Tsase	TMS	HsT422											
TYR	tyrosinase	OCAIA	OCA1A	OCA1	oculocutaneous albinism IA											
TYRP1	tyrosinase related protein 1	TYRP	CAS2	GP75	CATB	TRP	b-PROTEIN	OCA3								
UAP1	UDP-N-acetylglucosamine pyrophosphorylase 1	SPAG2	AGX1	AgX	UDP-N-acetylglucosamine diphosphorylase 1	UDP-N-acetylhexosamine pyrophosphorylase 1										
UAP1L1	UDP-N-acetylglucosamine pyrophosphorylase 1 like 1															
UCK1	uridine-cytidine kinase 1	URK1	FLJ12255													
UCK2	uridine-cytidine kinase 2	UMPK														
UCKL1	uridine-cytidine kinase 1 like 1	URKL1	FLJ20517													
UCP1	uncoupling protein 1	UCP	SLC25A7													
UCP2	uncoupling protein 2	BMIQ4	SLC25A8													
UCP3	uncoupling protein 3	SLC25A9														
UEVLD	UEV and lactate/malate dehyrogenase domains	Attp	UEV3													
UGCG	UDP-glucose ceramide glucosyltransferase	GCS	glucosylceramide synthase	ceramide glucosyltransferase												
UGDH	UDP-glucose 6-dehydrogenase															
UGGT1	UDP-glucose glycoprotein glucosyltransferase 1	UGCGL1	HUGT1													
UGGT2	UDP-glucose glycoprotein glucosyltransferase 2	UGCGL2	FLJ11485	HUGT2	FLJ10873	MGC150689	MGC87276	MGC117360	UDP-glucose:glycoprotein glucosyltransferase 2							
UGP2	UDP-glucose pyrophosphorylase 2	UGP1	UGPP1	SVUGP2	UTP--glucose-1-phosphate uridylyltransferase											
UGT1A1	UDP glucuronosyltransferase family 1 member A1	UGT1	GNT1	UGT1A												
UGT1A3	UDP glucuronosyltransferase family 1 member A3	UGT1C														
UGT1A4	UDP glucuronosyltransferase family 1 member A4	HUG-BR2	UGT1D													
UGT1A5	UDP glucuronosyltransferase family 1 member A5	UGT1E														
UGT1A6	UDP glucuronosyltransferase family 1 member A6	HLUGP	GNT1	UGT1F												
UGT1A7	UDP glucuronosyltransferase family 1 member A7	UGT1G														
UGT1A8	UDP glucuronosyltransferase family 1 member A8	UGT1H														
UGT1A9	UDP glucuronosyltransferase family 1 member A9	HLUGP4	LUGP4	UGT1AI												
UGT1A10	UDP glucuronosyltransferase family 1 member A10	UGT1J														
UGT2A1	UDP glucuronosyltransferase family 2 member A1 complex locus															
UGT2A3	UDP glucuronosyltransferase family 2 member A3	FLJ21934														
UGT2B4	UDP glucuronosyltransferase family 2 member B4	UGT2B11														
UGT2B7	UDP glucuronosyltransferase family 2 member B7	UGT2B9														
UGT2B10	UDP glucuronosyltransferase family 2 member B10															
UGT2B11	UDP glucuronosyltransferase family 2 member B11															
UGT2B15	UDP glucuronosyltransferase family 2 member B15	UGT2B8														
UGT2B17	UDP glucuronosyltransferase family 2 member B17															
UGT2B28	UDP glucuronosyltransferase family 2 member B28															
UGT8	UDP glycosyltransferase 8	CGT	2-hydroxyacylsphingosine 1-beta-galactosyltransferase													
UMPS	uridine monophosphate synthetase	orotate phosphoribosyl transferase and orotidine-5'-decarboxylase														
UPB1	beta-ureidopropionase 1	BUP1														
UPP1	uridine phosphorylase 1	UP	UPASE	UPP	UDRPASE											
UPP2	uridine phosphorylase 2	UPASE2	UP2	UDRPASE2												
UPRT	uracil phosphoribosyltransferase homolog	DKFZp781E1243	MGC23937	FUR1	RP11-311P8.3											
UQCR10	ubiquinol-cytochrome c reductase, complex III subunit X	HSPC051	UCRC	QCR9	UCCR7.2	ubiquinol-cytochrome c reductase, complex III subunit X, 7.2kDa	complex III subunit 9									
UQCR11	ubiquinol-cytochrome c reductase, complex III subunit XI	UQCR	QCR10	complex III subunit 10												
UQCRB	ubiquinol-cytochrome c reductase binding protein	UQBP	QP-C	QCR7	UQCR6	ubiquinol-cytochrome c reductase, complex III subunit VI	cytochrome b-c1 complex subunit 7									
UQCRC1	ubiquinol-cytochrome c reductase core protein 1	D3S3191	QCR1	UQCR1												
UQCRC2	ubiquinol-cytochrome c reductase core protein 2	QCR2	UQCR2													
UQCRFS1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1	RIS1	RIP1	UQCR5	RISP	cytochrome b-c1 complex subunit 5										
UQCRH	ubiquinol-cytochrome c reductase hinge protein	QCR6	UQCR8	ubiquinol-cytochrome c reductase, complex III subunit VIII												
UQCRQ	ubiquinol-cytochrome c reductase complex III subunit VII	QP-C	QCR8	UQCR7	ubiquinol-cytochrome c reductase, complex III subunit VII	complex III subunit 8										
UROC1	urocanate hydratase 1	FLJ31300	HMFN0320	urocanase 1												
UROD	uroporphyrinogen decarboxylase															
UROS	uroporphyrinogen III synthase	congenital erythropoietic porphyria														
UST	uronyl 2-sulfotransferase	2OST														
UXS1	UDP-glucuronate decarboxylase 1	FLJ23591	UGD	SDR6E1	short chain dehydrogenase/reductase family 6E, member 12											
VNN1	vanin 1	Tiff66	pantetheine hydrolase	pantetheinase												
VNN2	vanin 2	FOAP-4	GPI-80	pantetheinase												
VNN3	vanin 3	HSA238982														
WWOX	WW domain containing oxidoreductase	FOR	WOX1	SDR41C1	short chain dehydrogenase/reductase family 41C, member 1											
XDH	xanthine dehydrogenase	XOR	XO													
XYLB	xylulokinase	FLJ10343	FLJ12539	D-xylulokinase	xylulose kinase											
XYLT1	xylosyltransferase 1	XT-I	PXYLT1	protein xylosyltransferase 1												
XYLT2	xylosyltransferase 2	XT-II	PXYLT2	protein xylosyltransferase 2												
ZADH2	zinc binding alcohol dehydrogenase domain containing 2	MGC45594														
